Timestamp,DateTime,AO 1,AO 2,AO 21,AO 22,BLP,Brake H,Brake L,Brake Release,CurrentOutLimit,Dhw demand border,Drivestate,EEVC TFL2,EEVH TFL1,EVU_ready,Envelope Nr,Heat demand border,HotGasExcessLevel,KS,Kuehl_umschaltung,LA_DFS_Soll,LA_PCB_Temp,LA_TargetFanRPM,LA_VD_Soll,LIN QoS - HZ/IO,Max Compr. Speed,Max Power Consumption Limit - EVU/SG,Max Power Consumption Limit - SHI,MemUsage Avail,MemUsage Heap,MemUsage Proc,ModBus QoS - ASB,ModBus QoS - Inverter,ModBus QoS - Ventilator,Motor1CurrentOut,Motor1PowerOut,Netzein_ready,PFC Temp,PM Temp,PWM Text_Ventil_BOSUP,PfcCurrentInputLimit,PfcInputCurrent,Power Consumption,PowerOutLimit,Signal_ABT,Signal_BAN,Signal_BivRed,Signal_CoolingClearance,Signal_HAN,Signal_SWAN,Signal_VD_aktiv,Silent Mode,Spr. VBO Soll,Start Power Consumption,Stepped Speed,Text_ABS_DFS,Text_ASD,Text_AbtEndTemp,Text_Abtauen,Text_Abtauventil,Text_AnalogIn 21,Text_AnalogIn 22,Text_Ansaug_Verdichter,Text_Aussent,Text_BUP,Text_BW_Ist,Text_BW_Soll,Text_COPS,Text_DSH_Is,Text_DSH_Set,Text_Defrost_Demand,Text_EEV_Heizen,Text_EEV_Kuehlen,Text_EVU,Text_EVU 2,Text_Ext_Energ,Text_FUP1,Text_FUP2,Text_FUP3,Text_Fehlerspeicher,Text_FreigZWE,Text_FreigZWE_WW,Text_HD,Text_HUP,Text_Heissgas,Text_Kaltekreis,Text_Kapazitat,Text_MK1VL_Soll,Text_MK1_Vorlauf,Text_MK2VL_Soll,Text_MK2_Vorlauf,Text_MK3VL_Soll,Text_MK3_Vorlauf,Text_MOT,Text_Mischer1Auf,Text_Mischer1Zu,Text_Mischer2Auf,Text_Mischer2Zu,Text_Mischer3Auf,Text_Mischer3Zu,Text_Mitteltemperatur,Text_ND,Text_PEX,Text_PWM_UWP,Text_PanHeater,Text_PowerConsumption,Text_RL_Soll,Text_Rucklauf,Text_Ruecklext,Text_SLP,Text_SSP_Zeit,Text_SUP,Text_SWT,Text_SW_Stand,Text_ShutdownComprTimer,Text_Solarkoll,Text_Solarsp,Text_SuperheatMode,Text_THGmax,Text_Therm_Desinfekt,Text_UK_Hauptventil,Text_Ueberhitzung,Text_Ueberhitzung_Soll,Text_VD_Heizung,Text_VD_RPM Text_Aktuell,Text_VD_RPM Text_Max,Text_VD_RPM Text_Min,Text_VD_RPM Text_Sollwert,Text_VL_Soll,Text_Ven_RPM,Text_Ventil_BOSUP,Text_Verdampfungstemp,Text_Verdichter,Text_Verfluessigungstemp,Text_Vorlauf,Text_Vorlaufmax,Text_WP_Typ,Text_WQ_Ein,Text_ZIP,Text_ZUP,Text_ZWE1,Text_ZWE2_SST,Text_ZWE3,Text_Zugang,Text_Zwangsbrauchwasser,Text_Zwangsheizung,Timer_BIV_mehr,Timer_VD1_Laufz,VD-Heizung Soll,coolingClearance_Rev.,git short hash 0,git short hash 1,git short hash 2,git short hash 3
1752389257,2025-07-13 08:47:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.2,0,7.0,75.0,0.0,1,1,60.0,29.9,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.8,20.8,0,44.7,46.0,0,16.0,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.9,1,34.6,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,127.9,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.4,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.5,22.6,60.0,81.0,20.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389317,2025-07-13 08:48:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.2,0,7.0,75.0,0.0,1,1,60.0,29.9,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.2,1,0.0,-50.0,0,0.0,0.0,31.8,20.9,0,44.7,46.0,0,16.0,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.6,1,34.5,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,127.5,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.9,13.4,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.2,0,18.5,22.6,60.0,81.0,20.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389377,2025-07-13 08:49:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.2,0,7.0,75.0,0.0,1,1,60.0,29.9,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,61.2,1,0.0,-50.0,0,0.0,0.0,31.7,21.0,0,44.7,46.0,0,16.0,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.7,1,34.5,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,127.5,0,31.4,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.5,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.2,0,18.5,22.6,60.0,81.0,20.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389437,2025-07-13 08:50:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.1,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,31.7,21.0,0,44.7,46.0,0,15.9,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.8,1,34.4,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,127.8,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.3,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.2,0,18.5,22.6,60.0,81.0,20.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389497,2025-07-13 08:51:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.1,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.2,1,0.0,-50.0,0,0.0,0.0,31.7,21.0,0,44.7,46.0,0,15.8,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,129.0,1,34.4,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,128.0,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.3,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.6,22.6,60.0,81.0,20.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389557,2025-07-13 08:52:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.1,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,61.7,1,0.0,-50.0,0,0.0,0.0,31.6,20.9,0,44.7,46.0,0,15.8,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,129.0,1,34.3,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,128.0,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.2,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.6,22.6,60.0,81.0,20.0,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389617,2025-07-13 08:53:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.1,0,7.0,75.0,0.0,1,1,60.0,29.9,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.6,20.8,0,44.7,46.0,0,15.7,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.9,1,34.3,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,128.0,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.5,22.6,60.0,81.0,19.9,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389677,2025-07-13 08:54:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.0,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.6,20.7,0,44.7,46.0,0,15.6,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,129.2,1,34.2,-50.0,0.0,0.0,75.0,21.5,23.5,38.9,75.0,1,0,0,1,0,0,0,16.8,128.1,0,31.7,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.6,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.6,22.6,60.0,81.0,19.9,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389737,2025-07-13 08:55:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.3,24.0,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.1,1,0.0,-50.0,0,0.0,0.0,31.5,20.5,0,44.7,46.0,0,15.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,129.3,1,34.2,-50.0,0.0,0.0,75.0,21.5,23.5,39.0,75.0,1,0,0,1,0,0,0,16.8,128.2,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.6,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.4,0,18.6,22.6,60.0,81.0,19.9,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389797,2025-07-13 08:56:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,24.0,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.7,1,0.0,-50.0,0,0.0,0.0,31.5,20.4,0,44.7,46.0,0,15.6,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.9,1,34.1,-50.0,0.0,0.0,75.0,21.5,23.5,39.0,75.0,1,0,0,1,0,0,0,16.8,127.9,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.5,22.6,60.0,81.0,19.9,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389857,2025-07-13 08:57:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,24.0,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,58.7,1,0.0,-50.0,0,0.0,0.0,31.5,20.3,0,44.7,46.0,0,15.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,129.1,1,34.1,-50.0,0.0,0.0,75.0,21.5,23.4,39.1,75.0,1,0,0,1,0,0,0,16.8,128.0,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.6,22.6,60.0,81.0,19.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389917,2025-07-13 08:58:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,24.0,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.5,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,61.2,1,0.0,-50.0,0,0.0,0.0,31.4,20.2,0,44.7,46.0,0,15.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.9,1,34.0,-50.0,0.0,0.0,75.0,21.5,23.4,39.1,75.0,1,0,0,1,0,0,0,16.8,127.8,0,31.7,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.2,0,18.5,22.6,60.0,81.0,19.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752389977,2025-07-13 08:59:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,24.0,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,62.2,1,0.0,-50.0,0,0.0,0.0,31.4,20.1,0,44.7,46.0,0,15.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.9,1,34.0,-50.0,0.0,0.0,75.0,21.5,23.4,39.1,75.0,1,0,0,1,0,0,0,16.8,127.8,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.5,22.6,60.0,81.0,19.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390037,2025-07-13 09:00:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,23.9,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.2,1,0.0,-50.0,0,0.0,0.0,31.4,20.0,0,44.7,46.0,0,15.4,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.7,1,33.9,-50.0,0.0,0.0,75.0,21.5,23.4,39.1,75.0,1,0,0,1,0,0,0,16.8,128.0,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.7,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.3,0,18.5,22.6,60.0,81.0,19.8,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390097,2025-07-13 09:01:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,23.9,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.3,19.9,0,44.7,46.0,0,15.4,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.5,1,33.9,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,127.7,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.2,0,18.4,22.6,60.0,81.0,19.7,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390157,2025-07-13 09:02:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,23.9,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.3,19.8,0,44.7,46.0,0,15.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,127.9,1,33.9,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,127.0,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.9,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.0,0,18.3,22.6,60.0,81.0,19.7,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390217,2025-07-13 09:03:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,23.9,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.2,19.8,0,44.7,46.0,0,15.5,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.0,1,33.8,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,126.9,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.9,13.1,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.0,0,18.3,22.6,60.0,81.0,19.7,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390277,2025-07-13 09:04:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,23.9,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,61.2,1,0.0,-50.0,0,0.0,0.0,31.2,19.7,0,44.7,46.0,0,15.4,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.2,1,33.8,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,127.1,0,31.5,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.1,0,18.3,22.6,60.0,81.0,19.7,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390337,2025-07-13 09:05:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.2,23.9,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.7,1,0.0,-50.0,0,0.0,0.0,31.2,19.7,0,44.7,46.0,0,15.3,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.3,1,33.7,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,127.2,0,31.8,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.1,0,18.4,22.6,60.0,81.0,19.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390397,2025-07-13 09:06:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.1,23.8,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.2,1,0.0,-50.0,0,0.0,0.0,31.1,19.6,0,44.7,46.0,0,15.3,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.2,1,33.7,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,127.1,0,31.7,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,13.0,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.1,0,18.3,22.6,60.0,81.0,19.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390457,2025-07-13 09:07:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.1,23.8,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,59.7,1,0.0,-50.0,0,0.0,0.0,31.1,19.6,0,44.7,46.0,0,15.3,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,128.1,1,33.6,-50.0,0.0,0.0,75.0,21.5,23.4,39.2,75.0,1,0,0,1,0,0,0,16.8,127.1,0,31.6,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,12.9,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.1,0,18.3,22.6,60.0,81.0,19.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
1752390517,2025-07-13 09:08:37,10.0,10.0,0.0,0.0,0,0.0,0.0,0.0,12.7,44.0,2.0,25.1,23.8,0,7.0,75.0,0.0,1,1,60.0,29.8,0.0,0.0,100.0,100.0,4.2,30.0,83.9,81.9,59.9,100.0,100.0,100.0,0.0,0.0,1,23.8,24.4,0.0,20.0,0.0,0.0,4.4,0,0,0,1,0,0,0.0,0,3.0,0.7,0.0,60.2,1,0.0,-50.0,0,0.0,0.0,31.1,19.5,0,44.7,46.0,0,15.3,0.0,0.0,0.0,0.0,1,0,5.0,1,1,1,0.0,360.0,0.0,127.9,1,33.6,-50.0,0.0,0.0,75.0,21.5,23.4,39.3,75.0,1,0,0,1,0,0,0,16.8,126.8,0,31.7,0,0.0,21.8,22.7,5.0,0,0,0,0,3910.0,0.0,5.0,150.0,0,90.0,0,-6.8,12.9,20.0,0,0.0,0.0,0.0,0.0,21.5,0.0,0,18.0,0,18.3,22.6,60.0,81.0,19.6,0,0,0,0,0,0.0,0,0,0.0,0.0,5.5,1,12388.0,25444.0,13879.0,25186.0
